     1	8.94835305214
     2	6.83817195892
     3	7.42652392387
     4	7.46706581116
     5	7.43265295029
     6	6.88105416298
     7	6.932035923
     8	7.63390803337
     9	6.79619693756
    10	8.33778905869
    11	6.88595604897
    12	8.6812889576
    13	7.69731092453
    14	7.32642579079
    15	8.18376398087
    16	8.5700340271
    17	7.5502910614
    18	8.96300196648
    19	7.31359910965
    20	7.10921502113
    21	8.70638895035
    22	6.77722501755
    23	8.06589603424
    24	7.32146906853
    25	7.11850190163
    26	8.43187713623
    27	7.25636005402
    28	7.60117793083
    29	8.33057379723
    30	8.54195690155
    31	7.17793703079
    32	7.04919695854
    33	7.34585285187
    34	9.18522500992
    35	8.28738999367
    36	8.1891169548
    37	8.01415586472
    38	7.44652891159
    39	7.69462490082
    40	8.41242003441
    41	7.45534610748
    42	6.81885385513
    43	6.81009697914
    44	7.655823946
    45	7.86295604706
    46	8.26554203033
    47	7.00381588936
    48	7.98558306694
    49	6.93107199669
    50	6.82827115059
    51	7.08159589767
    52	7.11811304092
    53	7.63552308083
    54	6.80653500557
    55	7.78936696053
    56	7.20582985878
    57	7.22846508026
    58	7.52291703224
    59	7.76709890366
    60	8.01317000389
    61	6.968075037
    62	7.04888701439
    63	6.90218997002
    64	7.25063490868
    65	7.12388205528
    66	7.02673888206
    67	6.93807506561
    68	7.36386394501
    69	8.11011815071
    70	7.48966789246
    71	7.65883421898
    72	8.23939800262
    73	7.3463408947
    74	7.39679598808
    75	7.36635279655
    76	7.31748604774
    77	7.0851650238
    78	7.51448106766
    79	7.55643510818
    80	7.84763503075
    81	7.26341986656
    82	7.16709089279
    83	7.04427504539
    84	6.81345891953
    85	6.85305309296
    86	6.40975594521
    87	7.38066291809
    88	7.39130496979
    89	7.0532810688
    90	7.29885792732
    91	7.17530012131
    92	7.84659814835
    93	7.75759005547
    94	6.87590289116
    95	9.35969090462
    96	8.16613793373
    97	8.98215889931
    98	7.14227581024
    99	7.4973180294
   100	7.33623695374
   101	7.50671005249
