     1	3.24304103851
     2	3.98164105415
     3	2.36479401588
     4	4.58991003036
     5	3.77730202675
     6	2.71804094315
     7	3.66954016685
     8	4.02477288246
     9	3.77131795883
    10	3.89354395866
    11	3.94074201584
    12	3.83271813393
    13	3.49388480186
    14	2.92289304733
    15	3.49739718437
    16	4.35068702698
    17	3.47972297668
    18	3.1053481102
    19	4.59381103516
    20	2.55370497704
    21	3.27299404144
    22	3.94557595253
    23	4.04716706276
    24	3.47514796257
    25	3.31566405296
    26	3.79321503639
    27	3.25748181343
    28	2.83051490784
    29	2.09629201889
    30	3.06660914421
    31	3.3519949913
    32	2.9025888443
    33	3.46392178535
    34	4.6958990097
    35	3.40027594566
    36	3.38455200195
    37	3.60657286644
    38	4.02370214462
    39	2.93052387238
    40	3.53861308098
    41	3.42147183418
    42	4.04067516327
    43	4.94169902802
    44	3.66242194176
    45	4.21381402016
    46	3.131472826
    47	3.96157312393
    48	3.63762712479
    49	3.9391951561
    50	3.06564998627
    51	3.50250101089
    52	2.98020291328
    53	2.97783613205
    54	3.25194215775
    55	3.28249192238
    56	3.62789106369
    57	4.58031988144
    58	3.06358194351
    59	2.68759298325
    60	3.29193902016
    61	2.7077729702
    62	4.62550091743
    63	3.82607889175
    64	3.12279009819
    65	3.89811396599
    66	3.26158285141
    67	2.93835997581
    68	3.36442995071
    69	5.08347201347
    70	4.05593299866
    71	4.14940309525
    72	4.09966397285
    73	4.50783205032
    74	3.17631912231
    75	2.97949695587
    76	3.61092996597
    77	3.49948406219
    78	3.98045301437
    79	2.96608781815
    80	3.7442779541
    81	2.95090889931
    82	3.63620400429
    83	3.24381804466
    84	3.72691106796
    85	3.79859995842
    86	3.70844578743
    87	4.08782887459
    88	2.50453996658
    89	3.16291499138
    90	2.83785796165
    91	3.62960410118
    92	3.16821599007
    93	2.86377811432
    94	4.09603118896
    95	3.00016117096
    96	3.4448018074
    97	2.73486709595
    98	3.02276396751
    99	3.33287596703
   100	3.6663749218
   101	3.51183915138
   102	3.74420118332
