     1	7.62785792351
     2	6.45841193199
     3	7.57578206062
     4	7.26910090446
     5	7.42677807808
     6	7.70088100433
     7	6.79684305191
     8	6.93338298798
     9	7.34842085838
    10	7.7031481266
    11	7.61489582062
    12	6.88451504707
    13	7.29504609108
    14	6.68313622475
    15	7.0673699379
    16	6.99954915047
    17	7.60593914986
    18	7.3991458416
    19	6.89570212364
    20	7.42255115509
    21	7.55945205688
    22	7.16979289055
    23	7.94579696655
    24	7.18911600113
    25	7.48133516312
    26	7.52934885025
    27	7.57897186279
    28	7.10870909691
    29	7.51015901566
    30	6.73399400711
    31	7.66635990143
    32	7.5830180645
    33	7.7024409771
    34	7.11751699448
    35	7.71219205856
    36	7.49938583374
    37	7.57102608681
    38	6.55321502686
    39	7.19971489906
    40	8.12491893768
    41	6.87338900566
    42	7.51359510422
    43	8.2608230114
    44	7.1377620697
    45	7.88952898979
    46	7.47581195831
    47	6.92069506645
    48	6.95334887505
    49	6.63904094696
    50	7.64831519127
    51	7.9682059288
    52	7.61786293983
    53	6.84240102768
    54	6.77044010162
    55	8.29626512527
    56	7.82126498222
    57	6.69577383995
    58	7.60343003273
    59	7.04497694969
    60	7.71842908859
    61	8.25183916092
    62	7.49797797203
    63	7.60446405411
    64	7.45122003555
    65	6.95295190811
    66	7.61073207855
    67	8.25010204315
    68	7.56484007835
    69	8.03714990616
    70	7.73268318176
    71	6.58153295517
    72	7.46206903458
    73	7.94420909882
    74	7.31886816025
    75	7.60115408897
    76	7.30323696136
    77	7.65374588966
    78	7.54259109497
    79	7.59197115898
    80	7.03394007683
    81	7.00818991661
    82	6.62195086479
    83	7.26811289787
    84	7.43225598335
    85	7.6948390007
    86	6.66895198822
    87	6.7518761158
    88	6.6255171299
    89	6.9220790863
    90	7.633644104
    91	7.36620211601
    92	7.76350879669
    93	7.32443904877
    94	6.63434290886
    95	6.9660961628
    96	8.27005386353
    97	7.95497512817
    98	8.07653188705
    99	6.98203706741
   100	7.54690003395
   101	7.39720010757
   102	7.71291208267
